IdBundesland;Bundesland;Landkreis;Altersgruppe;Geschlecht;AnzahlFall;AnzahlTodesfall;ObjectId;Meldedatum;IdLandkreis
5;Nordrhein-Westfalen;SK Bochum;A35-A59;M;1;0;141952;2020-03-17T00:00:00.000Z;5911
5;Nordrhein-Westfalen;SK Bochum;A35-A59;W;3;0;141953;2020-03-11T00:00:00.000Z;5911
5;Nordrhein-Westfalen;SK Bochum;A35-A59;W;1;0;141954;2020-03-13T00:00:00.000Z;5911
5;Nordrhein-Westfalen;SK Bochum;A35-A59;W;1;0;141955;2020-03-16T00:00:00.000Z;5911
5;Nordrhein-Westfalen;SK Bochum;A35-A59;W;2;0;141956;2020-03-17T00:00:00.000Z;5911
5;Nordrhein-Westfalen;SK Bochum;A35-A59;W;1;0;141957;2020-03-18T00:00:00.000Z;5911
5;Nordrhein-Westfalen;SK Bochum;A60-A79;M;1;0;141958;2020-03-04T00:00:00.000Z;5911
5;Nordrhein-Westfalen;SK Bochum;A60-A79;W;1;0;141959;2020-03-06T00:00:00.000Z;5911
5;Nordrhein-Westfalen;SK Bochum;A60-A79;W;1;0;141960;2020-03-12T00:00:00.000Z;5911
5;Nordrhein-Westfalen;SK Bochum;A60-A79;W;1;0;141961;2020-03-17T00:00:00.000Z;5911
5;Nordrhein-Westfalen;SK Dortmund;A15-A34;M;1;0;141962;2020-03-11T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A15-A34;M;1;0;141963;2020-03-13T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A15-A34;M;6;0;141964;2020-03-17T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A15-A34;W;1;0;141965;2020-03-11T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A15-A34;W;1;0;141966;2020-03-12T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A15-A34;W;6;0;141967;2020-03-17T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A35-A59;M;1;0;141968;2020-03-10T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A35-A59;M;7;0;141969;2020-03-12T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A35-A59;M;2;0;141970;2020-03-13T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A35-A59;M;8;0;141971;2020-03-16T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A35-A59;M;7;0;141972;2020-03-17T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A35-A59;W;1;0;141973;2020-03-12T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A35-A59;W;7;0;141974;2020-03-16T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A35-A59;W;7;0;141975;2020-03-17T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A60-A79;M;1;0;141976;2020-03-05T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A60-A79;M;1;0;141977;2020-03-10T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A60-A79;M;1;0;141978;2020-03-12T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A60-A79;M;2;0;141979;2020-03-17T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A60-A79;W;1;0;141980;2020-03-05T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A60-A79;W;1;0;141981;2020-03-16T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A80+;M;1;0;141982;2020-03-16T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Dortmund;A80+;W;1;0;141983;2020-03-17T00:00:00.000Z;5913
5;Nordrhein-Westfalen;SK Hagen;A15-A34;M;1;0;141984;2020-03-13T00:00:00.000Z;5914
5;Nordrhein-Westfalen;SK Hagen;A35-A59;M;1;0;141985;2020-03-09T00:00:00.000Z;5914
5;Nordrhein-Westfalen;SK Hagen;A35-A59;M;1;0;141986;2020-03-10T00:00:00.000Z;5914
5;Nordrhein-Westfalen;SK Hagen;A35-A59;M;1;0;141987;2020-03-17T00:00:00.000Z;5914
5;Nordrhein-Westfalen;SK Hagen;A35-A59;W;1;0;141988;2020-03-13T00:00:00.000Z;5914
5;Nordrhein-Westfalen;SK Hagen;A35-A59;W;1;0;141989;2020-03-16T00:00:00.000Z;5914
5;Nordrhein-Westfalen;SK Hagen;A35-A59;W;1;0;141990;2020-03-17T00:00:00.000Z;5914
5;Nordrhein-Westfalen;SK Hagen;A60-A79;M;1;0;141991;2020-03-10T00:00:00.000Z;5914
5;Nordrhein-Westfalen;SK Hagen;A60-A79;M;1;0;141992;2020-03-17T00:00:00.000Z;5914
5;Nordrhein-Westfalen;SK Hagen;A60-A79;W;1;0;141993;2020-03-17T00:00:00.000Z;5914
5;Nordrhein-Westfalen;SK Hagen;A80+;M;1;0;141994;2020-03-17T00:00:00.000Z;5914
5;Nordrhein-Westfalen;SK Hamm;A00-A04;M;1;0;141995;2020-03-16T00:00:00.000Z;5915
5;Nordrhein-Westfalen;SK Hamm;A00-A04;M;1;0;141996;2020-03-17T00:00:00.000Z;5915
5;Nordrhein-Westfalen;SK Hamm;A15-A34;M;1;0;141997;2020-03-17T00:00:00.000Z;5915
5;Nordrhein-Westfalen;SK Hamm;A15-A34;W;1;0;141998;2020-03-16T00:00:00.000Z;5915
5;Nordrhein-Westfalen;SK Hamm;A15-A34;W;2;0;141999;2020-03-17T00:00:00.000Z;5915
5;Nordrhein-Westfalen;SK Hamm;A35-A59;M;1;0;142000;2020-03-12T00:00:00.000Z;5915
5;Nordrhein-Westfalen;SK Hamm;A35-A59;M;1;0;142001;2020-03-16T00:00:00.000Z;5915
5;Nordrhein-Westfalen;SK Hamm;A35-A59;M;3;0;142002;2020-03-17T00:00:00.000Z;5915
5;Nordrhein-Westfalen;SK Hamm;A35-A59;W;1;0;142003;2020-03-12T00:00:00.000Z;5915
5;Nordrhein-Westfalen;SK Hamm;A35-A59;W;1;0;142004;2020-03-16T00:00:00.000Z;5915
5;Nordrhein-Westfalen;SK Hamm;A35-A59;W;1;0;142005;2020-03-17T00:00:00.000Z;5915
5;Nordrhein-Westfalen;SK Hamm;A60-A79;M;2;0;142006;2020-03-13T00:00:00.000Z;5915
5;Nordrhein-Westfalen;SK Herne;A15-A34;M;1;0;142007;2020-03-16T00:00:00.000Z;5916
5;Nordrhein-Westfalen;SK Herne;A35-A59;M;1;0;142008;2020-03-11T00:00:00.000Z;5916
5;Nordrhein-Westfalen;SK Herne;A35-A59;M;1;0;142009;2020-03-12T00:00:00.000Z;5916
5;Nordrhein-Westfalen;SK Herne;A35-A59;M;1;0;142010;2020-03-16T00:00:00.000Z;5916
5;Nordrhein-Westfalen;SK Herne;A35-A59;W;1;0;142011;2020-03-11T00:00:00.000Z;5916
5;Nordrhein-Westfalen;SK Herne;A35-A59;W;1;0;142012;2020-03-12T00:00:00.000Z;5916
5;Nordrhein-Westfalen;LK Ennepe-Ruhr-Kreis;A15-A34;W;1;0;142013;2020-03-11T00:00:00.000Z;5954
5;Nordrhein-Westfalen;LK Ennepe-Ruhr-Kreis;A15-A34;W;1;0;142014;2020-03-16T00:00:00.000Z;5954
5;Nordrhein-Westfalen;LK Ennepe-Ruhr-Kreis;A35-A59;M;1;0;142015;2020-03-12T00:00:00.000Z;5954
5;Nordrhein-Westfalen;LK Ennepe-Ruhr-Kreis;A35-A59;M;2;0;142016;2020-03-16T00:00:00.000Z;5954
5;Nordrhein-Westfalen;LK Ennepe-Ruhr-Kreis;A35-A59;M;2;0;142017;2020-03-17T00:00:00.000Z;5954
5;Nordrhein-Westfalen;LK Ennepe-Ruhr-Kreis;A35-A59;M;2;0;142018;2020-03-18T00:00:00.000Z;5954
5;Nordrhein-Westfalen;LK Ennepe-Ruhr-Kreis;A35-A59;W;1;0;142019;2020-03-18T00:00:00.000Z;5954
5;Nordrhein-Westfalen;LK Ennepe-Ruhr-Kreis;A60-A79;M;1;0;142020;2020-03-12T00:00:00.000Z;5954
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A05-A14;W;1;0;142021;2020-03-17T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A15-A34;M;1;0;142022;2020-03-12T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A15-A34;M;2;0;142023;2020-03-14T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A15-A34;M;2;0;142024;2020-03-15T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A15-A34;M;1;0;142025;2020-03-16T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A15-A34;M;6;0;142026;2020-03-17T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A15-A34;M;1;0;142027;2020-03-18T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A15-A34;W;1;0;142028;2020-03-12T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A15-A34;W;1;0;142029;2020-03-13T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A15-A34;W;1;0;142030;2020-03-15T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A15-A34;W;2;0;142031;2020-03-17T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A35-A59;M;1;0;142032;2020-03-10T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A35-A59;M;2;0;142033;2020-03-11T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A35-A59;M;5;0;142034;2020-03-12T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A35-A59;M;3;0;142035;2020-03-14T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A35-A59;M;1;0;142036;2020-03-15T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A35-A59;M;1;0;142037;2020-03-16T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A35-A59;M;4;0;142038;2020-03-17T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A35-A59;M;2;0;142039;2020-03-18T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A35-A59;W;1;0;142040;2020-03-14T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A35-A59;W;3;0;142041;2020-03-16T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A35-A59;W;3;0;142042;2020-03-17T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A35-A59;W;2;0;142043;2020-03-18T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A60-A79;M;1;0;142044;2020-03-11T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A60-A79;M;2;0;142045;2020-03-13T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A60-A79;M;2;0;142046;2020-03-14T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A60-A79;M;1;0;142047;2020-03-16T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A60-A79;M;1;0;142048;2020-03-18T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A60-A79;W;2;0;142049;2020-03-11T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A60-A79;W;1;0;142050;2020-03-12T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A60-A79;W;2;0;142051;2020-03-13T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Hochsauerlandkreis;A60-A79;W;1;0;142052;2020-03-17T00:00:00.000Z;5958
5;Nordrhein-Westfalen;LK Märkischer Kreis;A15-A34;M;1;0;142053;2020-02-28T00:00:00.000Z;5962
5;Nordrhein-Westfalen;LK Märkischer Kreis;A15-A34;M;1;0;142054;2020-03-06T00:00:00.000Z;5962
5;Nordrhein-Westfalen;LK Märkischer Kreis;A15-A34;W;1;0;142055;2020-03-10T00:00:00.000Z;5962
5;Nordrhein-Westfalen;LK Märkischer Kreis;A35-A59;M;1;0;142056;2020-03-04T00:00:00.000Z;5962
5;Nordrhein-Westfalen;LK Märkischer Kreis;A35-A59;M;1;0;142057;2020-03-05T00:00:00.000Z;5962
5;Nordrhein-Westfalen;LK Märkischer Kreis;A35-A59;M;3;0;142058;2020-03-11T00:00:00.000Z;5962
5;Nordrhein-Westfalen;LK Märkischer Kreis;A35-A59;M;2;0;142059;2020-03-12T00:00:00.000Z;5962
5;Nordrhein-Westfalen;LK Märkischer Kreis;A35-A59;M;1;0;142060;2020-03-13T00:00:00.000Z;5962
5;Nordrhein-Westfalen;LK Märkischer Kreis;A35-A59;M;5;0;142061;2020-03-16T00:00:00.000Z;5962
5;Nordrhein-Westfalen;LK Märkischer Kreis;A35-A59;M;2;0;142062;2020-03-18T00:00:00.000Z;5962
5;Nordrhein-Westfalen;LK Märkischer Kreis;A35-A59;W;1;0;142063;2020-03-04T00:00:00.000Z;5962
5;Nordrhein-Westfalen;LK Märkischer Kreis;A35-A59;W;1;0;142064;2020-03-11T00:00:00.000Z;5962
5;Nordrhein-Westfalen;LK Märkischer Kreis;A35-A59;W;1;0;142065;2020-03-16T00:00:00.000Z;5962
5;Nordrhein-Westfalen;LK Märkischer Kreis;A35-A59;W;1;0;142066;2020-03-17T00:00:00.000Z;5962
5;Nordrhein-Westfalen;LK Märkischer Kreis;A35-A59;W;2;0;142067;2020-03-18T00:00:00.000Z;5962
5;Nordrhein-Westfalen;LK Märkischer Kreis;A60-A79;M;2;0;142068;2020-03-17T00:00:00.000Z;5962
5;Nordrhein-Westfalen;LK Märkischer Kreis;A60-A79;M;2;0;142069;2020-03-18T00:00:00.000Z;5962
5;Nordrhein-Westfalen;LK Märkischer Kreis;A60-A79;W;1;0;142070;2020-03-17T00:00:00.000Z;5962
5;Nordrhein-Westfalen;LK Märkischer Kreis;A60-A79;W;2;0;142071;2020-03-18T00:00:00.000Z;5962
5;Nordrhein-Westfalen;LK Olpe;A35-A59;M;2;0;142072;2020-03-18T00:00:00.000Z;5966
5;Nordrhein-Westfalen;LK Olpe;A35-A59;W;1;0;142073;2020-03-11T00:00:00.000Z;5966
5;Nordrhein-Westfalen;LK Olpe;A35-A59;W;4;0;142074;2020-03-18T00:00:00.000Z;5966
5;Nordrhein-Westfalen;LK Olpe;A60-A79;M;2;0;142075;2020-03-18T00:00:00.000Z;5966
5;Nordrhein-Westfalen;LK Siegen-Wittgenstein;A15-A34;M;2;0;142076;2020-03-13T00:00:00.000Z;5970
5;Nordrhein-Westfalen;LK Siegen-Wittgenstein;A15-A34;M;1;0;142077;2020-03-15T00:00:00.000Z;5970
5;Nordrhein-Westfalen;LK Siegen-Wittgenstein;A15-A34;W;1;0;142078;2020-03-16T00:00:00.000Z;5970
5;Nordrhein-Westfalen;LK Siegen-Wittgenstein;A35-A59;M;1;0;142079;2020-03-10T00:00:00.000Z;5970
5;Nordrhein-Westfalen;LK Siegen-Wittgenstein;A35-A59;M;1;0;142080;2020-03-12T00:00:00.000Z;5970
5;Nordrhein-Westfalen;LK Siegen-Wittgenstein;A35-A59;M;3;0;142081;2020-03-13T00:00:00.000Z;5970
5;Nordrhein-Westfalen;LK Siegen-Wittgenstein;A35-A59;M;1;0;142082;2020-03-15T00:00:00.000Z;5970
5;Nordrhein-Westfalen;LK Siegen-Wittgenstein;A35-A59;M;1;0;142083;2020-03-16T00:00:00.000Z;5970
5;Nordrhein-Westfalen;LK Siegen-Wittgenstein;A35-A59;W;2;0;142084;2020-03-13T00:00:00.000Z;5970
5;Nordrhein-Westfalen;LK Siegen-Wittgenstein;A35-A59;W;1;0;142085;2020-03-16T00:00:00.000Z;5970
5;Nordrhein-Westfalen;LK Siegen-Wittgenstein;A60-A79;M;1;0;142086;2020-03-13T00:00:00.000Z;5970
5;Nordrhein-Westfalen;LK Soest;A15-A34;W;1;0;142087;2020-03-13T00:00:00.000Z;5974
5;Nordrhein-Westfalen;LK Soest;A35-A59;M;1;0;142088;2020-03-10T00:00:00.000Z;5974
5;Nordrhein-Westfalen;LK Soest;A35-A59;M;3;0;142089;2020-03-13T00:00:00.000Z;5974
5;Nordrhein-Westfalen;LK Soest;A35-A59;W;1;0;142090;2020-03-13T00:00:00.000Z;5974
5;Nordrhein-Westfalen;LK Soest;A60-A79;W;1;0;142091;2020-03-13T00:00:00.000Z;5974
5;Nordrhein-Westfalen;LK Soest;unbekannt;M;2;0;142092;2020-03-11T00:00:00.000Z;5974
5;Nordrhein-Westfalen;LK Unna;A05-A14;M;1;0;142093;2020-03-11T00:00:00.000Z;5978
5;Nordrhein-Westfalen;LK Unna;A05-A14;W;1;0;142094;2020-03-07T00:00:00.000Z;5978
5;Nordrhein-Westfalen;LK Unna;A15-A34;M;1;0;142095;2020-03-12T00:00:00.000Z;5978
5;Nordrhein-Westfalen;LK Unna;A35-A59;M;2;0;142096;2020-03-07T00:00:00.000Z;5978
5;Nordrhein-Westfalen;LK Unna;A35-A59;M;1;0;142097;2020-03-10T00:00:00.000Z;5978
5;Nordrhein-Westfalen;LK Unna;A35-A59;M;1;0;142098;2020-03-14T00:00:00.000Z;5978
5;Nordrhein-Westfalen;LK Unna;A35-A59;M;1;0;142099;2020-03-16T00:00:00.000Z;5978
5;Nordrhein-Westfalen;LK Unna;A35-A59;W;1;0;142100;2020-03-10T00:00:00.000Z;5978
5;Nordrhein-Westfalen;LK Unna;A35-A59;W;1;0;142101;2020-03-12T00:00:00.000Z;5978
5;Nordrhein-Westfalen;LK Unna;A60-A79;M;1;0;142102;2020-03-11T00:00:00.000Z;5978
5;Nordrhein-Westfalen;LK Unna;A60-A79;W;1;0;142103;2020-03-05T00:00:00.000Z;5978
5;Nordrhein-Westfalen;LK Unna;A60-A79;W;2;0;142104;2020-03-11T00:00:00.000Z;5978
5;Nordrhein-Westfalen;LK Unna;A60-A79;W;1;0;142105;2020-03-12T00:00:00.000Z;5978
6;Hessen;SK Darmstadt;A15-A34;M;3;0;142106;2020-03-18T00:00:00.000Z;6411
6;Hessen;SK Darmstadt;A15-A34;W;2;0;142107;2020-03-16T00:00:00.000Z;6411
6;Hessen;SK Darmstadt;A35-A59;M;1;0;142108;2020-03-13T00:00:00.000Z;6411
6;Hessen;SK Darmstadt;A35-A59;M;2;0;142109;2020-03-16T00:00:00.000Z;6411
6;Hessen;SK Darmstadt;A35-A59;M;3;0;142110;2020-03-18T00:00:00.000Z;6411
6;Hessen;SK Darmstadt;A35-A59;W;1;0;142111;2020-03-13T00:00:00.000Z;6411
6;Hessen;SK Darmstadt;A60-A79;M;1;0;142112;2020-03-16T00:00:00.000Z;6411
6;Hessen;SK Darmstadt;unbekannt;W;1;0;142113;2020-03-16T00:00:00.000Z;6411
6;Hessen;SK Frankfurt am Main;A00-A04;M;1;0;142114;2020-03-16T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A05-A14;M;1;0;142115;2020-03-17T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A15-A34;M;3;0;142116;2020-03-02T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A15-A34;M;1;0;142117;2020-03-09T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A15-A34;M;2;0;142118;2020-03-10T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A15-A34;M;1;0;142119;2020-03-11T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A15-A34;M;1;0;142120;2020-03-13T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A15-A34;M;1;0;142121;2020-03-14T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A15-A34;M;2;0;142122;2020-03-17T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A15-A34;M;3;0;142123;2020-03-18T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A15-A34;M;2;0;142124;2020-03-19T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A15-A34;W;1;0;142125;2020-03-10T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A15-A34;W;2;0;142126;2020-03-12T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A15-A34;W;2;0;142127;2020-03-13T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A15-A34;W;4;0;142128;2020-03-14T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A15-A34;W;4;0;142129;2020-03-16T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A15-A34;W;11;0;142130;2020-03-17T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A15-A34;W;2;0;142131;2020-03-18T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A15-A34;W;3;0;142132;2020-03-19T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A35-A59;M;1;0;142133;2020-03-04T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A35-A59;M;3;0;142134;2020-03-13T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A35-A59;M;5;0;142135;2020-03-14T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A35-A59;M;4;0;142136;2020-03-16T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A35-A59;M;7;0;142137;2020-03-17T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A35-A59;M;3;0;142138;2020-03-18T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A35-A59;M;6;0;142139;2020-03-19T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A35-A59;unbekannt;1;0;142140;2020-03-13T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A35-A59;unbekannt;1;0;142141;2020-03-17T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A35-A59;W;2;0;142142;2020-03-05T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A35-A59;W;1;0;142143;2020-03-11T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A35-A59;W;2;0;142144;2020-03-13T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A35-A59;W;4;0;142145;2020-03-16T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A35-A59;W;6;0;142146;2020-03-17T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A35-A59;W;4;0;142147;2020-03-18T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A35-A59;W;3;0;142148;2020-03-19T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A60-A79;M;2;0;142149;2020-03-16T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A60-A79;M;4;0;142150;2020-03-17T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A60-A79;M;1;0;142151;2020-03-19T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A60-A79;W;1;0;142152;2020-03-11T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A60-A79;W;2;0;142153;2020-03-13T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A60-A79;W;2;0;142154;2020-03-18T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;A60-A79;W;1;0;142155;2020-03-19T00:00:00.000Z;6412
6;Hessen;SK Frankfurt am Main;unbekannt;unbekannt;1;0;142156;2020-03-18T00:00:00.000Z;6412
6;Hessen;SK Offenbach;A15-A34;M;1;0;142157;2020-03-17T00:00:00.000Z;6413
6;Hessen;SK Offenbach;A35-A59;M;2;0;142158;2020-03-16T00:00:00.000Z;6413
6;Hessen;SK Offenbach;A35-A59;W;1;0;142159;2020-03-09T00:00:00.000Z;6413
6;Hessen;SK Wiesbaden;A00-A04;W;1;0;142160;2020-03-19T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A05-A14;M;1;0;142161;2020-03-11T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A05-A14;M;1;0;142162;2020-03-16T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A05-A14;M;1;0;142163;2020-03-19T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A05-A14;W;1;0;142164;2020-03-19T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A15-A34;M;1;0;142165;2020-03-16T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A15-A34;M;1;0;142166;2020-03-18T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A15-A34;W;1;0;142167;2020-03-18T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A15-A34;W;2;0;142168;2020-03-19T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A35-A59;M;1;0;142169;2020-03-11T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A35-A59;M;1;0;142170;2020-03-12T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A35-A59;M;2;0;142171;2020-03-16T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A35-A59;M;1;0;142172;2020-03-17T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A35-A59;M;1;0;142173;2020-03-18T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A35-A59;M;1;0;142174;2020-03-19T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A35-A59;W;1;0;142175;2020-03-09T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A35-A59;W;1;0;142176;2020-03-16T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A35-A59;W;1;0;142177;2020-03-18T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A35-A59;W;5;0;142178;2020-03-19T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A60-A79;M;2;0;142179;2020-03-11T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A60-A79;M;1;1;142180;2020-03-18T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A60-A79;M;1;0;142181;2020-03-19T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;A60-A79;W;1;0;142182;2020-03-16T00:00:00.000Z;6414
6;Hessen;SK Wiesbaden;unbekannt;M;1;0;142183;2020-03-18T00:00:00.000Z;6414
6;Hessen;LK Bergstraße;A15-A34;M;1;0;142184;2020-03-16T00:00:00.000Z;6431
6;Hessen;LK Bergstraße;A15-A34;M;1;0;142185;2020-03-18T00:00:00.000Z;6431
6;Hessen;LK Bergstraße;A15-A34;M;2;0;142186;2020-03-19T00:00:00.000Z;6431
6;Hessen;LK Bergstraße;A15-A34;W;1;0;142187;2020-03-17T00:00:00.000Z;6431
6;Hessen;LK Bergstraße;A15-A34;W;1;0;142188;2020-03-19T00:00:00.000Z;6431
6;Hessen;LK Bergstraße;A35-A59;M;1;0;142189;2020-03-11T00:00:00.000Z;6431
6;Hessen;LK Bergstraße;A35-A59;M;6;0;142190;2020-03-16T00:00:00.000Z;6431
6;Hessen;LK Bergstraße;A35-A59;M;3;0;142191;2020-03-18T00:00:00.000Z;6431
6;Hessen;LK Bergstraße;A35-A59;M;2;0;142192;2020-03-19T00:00:00.000Z;6431
6;Hessen;LK Bergstraße;A35-A59;W;1;0;142193;2020-03-03T00:00:00.000Z;6431
